timestamp,event,simid,data_usage
2021-02-22 21:59:16.789297,Create PDP context,0001,0.0
2021-02-22 21:59:17.789297,data,0001,0.02
2021-02-22 21:59:18.789297,Delete PDP context,0001,0.0
2021-02-22 22:00:04.789297,Create PDP context,0002,0.0
2021-02-22 22:00:05.789297,data,0002,0.03
2021-02-22 22:00:06.789297,Delete PDP context,0002,0.0
2021-02-22 22:01:01.789297,Create PDP context,0003,0.0
2021-02-22 22:01:02.789297,data,0003,0.02
2021-02-22 22:01:03.789297,Delete PDP context,0003,0.0
2021-02-22 22:01:42.789297,Create PDP context,0003,0.0
2021-02-22 22:01:43.789297,data,0003,0.02
2021-02-22 22:01:44.789297,Delete PDP context,0003,0.0
2021-02-22 22:02:17.789297,Create PDP context,0001,0.0
2021-02-22 22:02:18.789297,data,0001,0.02
2021-02-22 22:02:19.789297,Delete PDP context,0001,0.0
2021-02-22 22:03:05.789297,Create PDP context,0003,0.0
2021-02-22 22:03:06.789297,data,0003,0.03
2021-02-22 22:03:07.789297,Delete PDP context,0003,0.0
2021-02-22 22:03:51.789297,Create PDP context,0001,0.0
2021-02-22 22:03:52.789297,data,0001,0.02
2021-02-22 22:03:53.789297,Delete PDP context,0001,0.0
2021-02-22 22:04:40.789297,Create PDP context,0002,0.0
2021-02-22 22:04:41.789297,data,0002,0.03
2021-02-22 22:04:42.789297,Delete PDP context,0002,0.0
2021-02-22 22:05:39.789297,Create PDP context,0003,0.0
2021-02-22 22:05:40.789297,data,0003,0.03
2021-02-22 22:05:41.789297,Delete PDP context,0003,0.0
2021-02-22 22:06:22.789297,alert,0004,0.0
2021-02-22 22:06:57.789297,alert,0004,0.0
2021-02-22 22:07:32.789297,Create PDP context,0002,0.0
2021-02-22 22:07:33.789297,data,0002,0.03
2021-02-22 22:07:34.789297,Delete PDP context,0002,0.0
2021-02-22 22:08:30.789297,Create PDP context,0003,0.0
2021-02-22 22:08:31.789297,data,0003,0.04
2021-02-22 22:08:32.789297,Delete PDP context,0003,0.0
2021-02-22 22:09:21.789297,Create PDP context,0004,0.0
2021-02-22 22:09:22.789297,data,0004,0.02
2021-02-22 22:09:23.789297,Delete PDP context,0004,0.0
2021-02-22 22:09:51.789297,Create PDP context,0002,0.0
2021-02-22 22:09:52.789297,data,0002,0.03
2021-02-22 22:09:53.789297,Delete PDP context,0002,0.0
2021-02-22 22:10:48.789297,Create PDP context,0003,0.0
2021-02-22 22:10:49.789297,data,0003,0.03
2021-02-22 22:10:50.789297,Delete PDP context,0003,0.0
2021-02-22 22:11:40.789297,Create PDP context,0002,0.0
2021-02-22 22:11:41.789297,data,0002,0.03
2021-02-22 22:11:42.789297,Delete PDP context,0002,0.0
2021-02-22 22:12:25.789297,Create PDP context,0001,0.0
2021-02-22 22:12:26.789297,data,0001,0.02
2021-02-22 22:12:27.789297,Delete PDP context,0001,0.0
2021-02-22 22:13:05.789297,Create PDP context,0003,0.0
2021-02-22 22:13:06.789297,data,0003,0.02
2021-02-22 22:13:07.789297,Delete PDP context,0003,0.0
2021-02-22 22:13:39.789297,Create PDP context,0002,0.0
2021-02-22 22:13:40.789297,data,0002,0.03
2021-02-22 22:13:41.789297,Delete PDP context,0002,0.0
2021-02-22 22:14:36.789297,Create PDP context,0001,0.0
2021-02-22 22:14:37.789297,data,0001,0.03
2021-02-22 22:14:38.789297,Delete PDP context,0001,0.0
2021-02-22 22:15:16.789297,Create PDP context,0003,0.0
2021-02-22 22:15:17.789297,data,0003,0.03
2021-02-22 22:15:18.789297,Delete PDP context,0003,0.0
2021-02-22 22:16:14.789297,Create PDP context,0001,0.0
2021-02-22 22:16:15.789297,data,0001,0.03
2021-02-22 22:16:16.789297,Delete PDP context,0001,0.0
2021-02-22 22:16:50.789297,Create PDP context,0002,0.0
2021-02-22 22:16:51.789297,data,0002,0.04
2021-02-22 22:16:52.789297,Delete PDP context,0002,0.0
2021-02-22 22:17:48.789297,Create PDP context,0003,0.0
2021-02-22 22:17:49.789297,data,0003,0.03
2021-02-22 22:17:50.789297,Delete PDP context,0003,0.0
2021-02-22 22:18:22.789297,Create PDP context,0002,0.0
2021-02-22 22:18:23.789297,data,0002,0.02
2021-02-22 22:18:24.789297,Delete PDP context,0002,0.0
2021-02-22 22:19:18.789297,Create PDP context,0001,0.0
2021-02-22 22:19:19.789297,data,0001,0.02
2021-02-22 22:19:20.789297,Delete PDP context,0001,0.0
2021-02-22 22:20:14.789297,alert,0004,0.0
2021-02-22 22:20:46.789297,Create PDP context,0001,0.0
2021-02-22 22:20:47.789297,data,0001,0.02
2021-02-22 22:20:48.789297,Delete PDP context,0001,0.0
2021-02-22 22:21:26.789297,Create PDP context,0002,0.0
2021-02-22 22:21:27.789297,data,0002,0.02
2021-02-22 22:21:28.789297,Delete PDP context,0002,0.0
2021-02-22 22:22:22.789297,Create PDP context,0002,0.0
2021-02-22 22:22:23.789297,data,0002,0.03
2021-02-22 22:22:24.789297,Delete PDP context,0002,0.0
2021-02-22 22:23:04.789297,Create PDP context,0001,0.0
2021-02-22 22:23:05.789297,data,0001,0.02
2021-02-22 22:23:06.789297,Delete PDP context,0001,0.0
2021-02-22 22:23:39.789297,Create PDP context,0001,0.0
2021-02-22 22:23:40.789297,data,0001,0.03
2021-02-22 22:23:41.789297,Delete PDP context,0001,0.0
2021-02-22 22:24:22.789297,alert,0004,0.0
2021-02-22 22:25:17.789297,Create PDP context,0002,0.0
2021-02-22 22:25:18.789297,data,0002,0.03
2021-02-22 22:25:19.789297,Delete PDP context,0002,0.0
2021-02-22 22:25:57.789297,Create PDP context,0001,0.0
2021-02-22 22:25:58.789297,data,0001,0.03
2021-02-22 22:25:59.789297,Delete PDP context,0001,0.0
2021-02-22 22:26:41.789297,Create PDP context,0001,0.0
2021-02-22 22:26:42.789297,data,0001,0.03
2021-02-22 22:26:43.789297,Delete PDP context,0001,0.0
2021-02-22 22:27:20.789297,Create PDP context,0001,0.0
2021-02-22 22:27:21.789297,data,0001,0.02
2021-02-22 22:27:22.789297,Delete PDP context,0001,0.0
2021-02-22 22:28:12.789297,Create PDP context,0002,0.0
2021-02-22 22:28:13.789297,data,0002,0.02
2021-02-22 22:28:14.789297,Delete PDP context,0002,0.0
2021-02-22 22:29:03.789297,Create PDP context,0001,0.0
2021-02-22 22:29:04.789297,data,0001,0.02
2021-02-22 22:29:05.789297,Delete PDP context,0001,0.0
2021-02-22 22:30:01.789297,Create PDP context,0002,0.0
2021-02-22 22:30:02.789297,data,0002,0.03
2021-02-22 22:30:03.789297,Delete PDP context,0002,0.0
2021-02-22 22:30:45.789297,Create PDP context,0002,0.0
2021-02-22 22:30:46.789297,data,0002,0.04
2021-02-22 22:30:47.789297,Delete PDP context,0002,0.0
2021-02-22 22:31:35.789297,Create PDP context,0004,0.0
2021-02-22 22:31:36.789297,data,0004,0.02
2021-02-22 22:31:37.789297,Delete PDP context,0004,0.0
2021-02-22 22:32:07.789297,alert,0004,0.0
2021-02-22 22:32:51.789297,Create PDP context,0001,0.0
2021-02-22 22:32:52.789297,data,0001,0.02
2021-02-22 22:32:53.789297,Delete PDP context,0001,0.0
2021-02-22 22:33:43.789297,Create PDP context,0002,0.0
2021-02-22 22:33:44.789297,data,0002,0.02
2021-02-22 22:33:45.789297,Delete PDP context,0002,0.0
2021-02-22 22:34:23.789297,Create PDP context,0002,0.0
2021-02-22 22:34:24.789297,data,0002,0.02
2021-02-22 22:34:25.789297,Delete PDP context,0002,0.0
2021-02-22 22:35:07.789297,Create PDP context,0001,0.0
2021-02-22 22:35:08.789297,data,0001,0.02
2021-02-22 22:35:09.789297,Delete PDP context,0001,0.0
2021-02-22 22:35:42.789297,Create PDP context,0004,0.0
2021-02-22 22:35:43.789297,data,0004,0.03
2021-02-22 22:35:44.789297,Delete PDP context,0004,0.0
2021-02-22 22:36:36.789297,Create PDP context,0001,0.0
2021-02-22 22:36:37.789297,data,0001,0.04
2021-02-22 22:36:38.789297,Delete PDP context,0001,0.0
2021-02-22 22:37:35.789297,Create PDP context,0003,0.0
2021-02-22 22:37:36.789297,data,0003,0.02
2021-02-22 22:37:37.789297,Delete PDP context,0003,0.0
2021-02-22 22:38:22.789297,Create PDP context,0003,0.0
2021-02-22 22:38:23.789297,data,0003,0.03
2021-02-22 22:38:24.789297,Delete PDP context,0003,0.0
2021-02-22 22:38:55.789297,Create PDP context,0002,0.0
2021-02-22 22:38:56.789297,data,0002,0.03
2021-02-22 22:38:57.789297,Delete PDP context,0002,0.0
2021-02-22 22:39:35.789297,alert,0004,0.0
2021-02-22 22:40:27.789297,alert,0004,0.0
2021-02-22 22:41:13.789297,Create PDP context,0003,0.0
2021-02-22 22:41:14.789297,data,0003,0.03
2021-02-22 22:41:15.789297,Delete PDP context,0003,0.0
2021-02-22 22:42:04.789297,Create PDP context,0001,0.0
2021-02-22 22:42:05.789297,data,0001,0.02
2021-02-22 22:42:06.789297,Delete PDP context,0001,0.0
2021-02-22 22:43:01.789297,Create PDP context,0003,0.0
2021-02-22 22:43:02.789297,data,0003,0.02
2021-02-22 22:43:03.789297,Delete PDP context,0003,0.0
2021-02-22 22:43:33.789297,Create PDP context,0001,0.0
2021-02-22 22:43:34.789297,data,0001,0.04
2021-02-22 22:43:35.789297,Delete PDP context,0001,0.0
2021-02-22 22:44:21.789297,Create PDP context,0003,0.0
2021-02-22 22:44:22.789297,data,0003,0.03
2021-02-22 22:44:23.789297,Delete PDP context,0003,0.0
2021-02-22 22:45:10.789297,Create PDP context,0001,0.0
2021-02-22 22:45:11.789297,data,0001,0.03
2021-02-22 22:45:12.789297,Delete PDP context,0001,0.0
2021-02-22 22:45:41.789297,Create PDP context,0001,0.0
2021-02-22 22:45:42.789297,data,0001,0.03
2021-02-22 22:45:43.789297,Delete PDP context,0001,0.0
2021-02-22 22:46:15.789297,Create PDP context,0003,0.0
2021-02-22 22:46:16.789297,data,0003,0.02
2021-02-22 22:46:17.789297,Delete PDP context,0003,0.0
2021-02-22 22:47:01.789297,Create PDP context,0001,0.0
2021-02-22 22:47:02.789297,data,0001,0.03
2021-02-22 22:47:03.789297,Delete PDP context,0001,0.0
2021-02-22 22:47:33.789297,Create PDP context,0001,0.0
2021-02-22 22:47:34.789297,data,0001,0.02
2021-02-22 22:47:35.789297,Delete PDP context,0001,0.0
2021-02-22 22:48:27.789297,Create PDP context,0001,0.0
2021-02-22 22:48:28.789297,data,0001,0.02
2021-02-22 22:48:29.789297,Delete PDP context,0001,0.0
2021-02-22 22:49:04.789297,Create PDP context,0002,0.0
2021-02-22 22:49:05.789297,data,0002,0.03
2021-02-22 22:49:06.789297,Delete PDP context,0002,0.0
2021-02-22 22:49:35.789297,Create PDP context,0001,0.0
2021-02-22 22:49:36.789297,data,0001,0.03
2021-02-22 22:49:37.789297,Delete PDP context,0001,0.0
2021-02-22 22:50:21.789297,Create PDP context,0002,0.0
2021-02-22 22:50:22.789297,data,0002,0.03
2021-02-22 22:50:23.789297,Delete PDP context,0002,0.0
2021-02-22 22:51:11.789297,Create PDP context,0001,0.0
2021-02-22 22:51:12.789297,data,0001,0.03
2021-02-22 22:51:13.789297,Delete PDP context,0001,0.0
2021-02-22 22:52:01.789297,Create PDP context,0003,0.0
2021-02-22 22:52:02.789297,data,0003,0.03
2021-02-22 22:52:03.789297,Delete PDP context,0003,0.0
2021-02-22 22:52:44.789297,Create PDP context,0002,0.0
2021-02-22 22:52:45.789297,data,0002,0.03
2021-02-22 22:52:46.789297,Delete PDP context,0002,0.0
2021-02-22 22:53:38.789297,alert,0004,0.0
2021-02-22 22:54:29.789297,Create PDP context,0002,0.0
2021-02-22 22:54:30.789297,data,0002,0.03
2021-02-22 22:54:31.789297,Delete PDP context,0002,0.0
2021-02-22 22:55:13.789297,Create PDP context,0003,0.0
2021-02-22 22:55:14.789297,data,0003,0.03
2021-02-22 22:55:15.789297,Delete PDP context,0003,0.0
2021-02-22 22:55:54.789297,Create PDP context,0002,0.0
2021-02-22 22:55:55.789297,data,0002,0.02
2021-02-22 22:55:56.789297,Delete PDP context,0002,0.0
2021-02-22 22:56:44.789297,Create PDP context,0001,0.0
2021-02-22 22:56:45.789297,data,0001,0.02
2021-02-22 22:56:46.789297,Delete PDP context,0001,0.0
2021-02-22 22:57:43.789297,Create PDP context,0001,0.0
2021-02-22 22:57:44.789297,data,0001,0.03
2021-02-22 22:57:45.789297,Delete PDP context,0001,0.0
2021-02-22 22:58:20.789297,alert,0004,0.0
2021-02-22 22:58:55.789297,Create PDP context,0001,0.0
2021-02-22 22:58:56.789297,data,0001,0.02
2021-02-22 22:58:57.789297,Delete PDP context,0001,0.0
2021-02-22 22:59:34.789297,alert,0004,0.0
2021-02-22 23:00:21.789297,alert,0004,0.0
2021-02-22 23:01:07.789297,Create PDP context,0002,0.0
2021-02-22 23:01:08.789297,data,0002,0.03
2021-02-22 23:01:09.789297,Delete PDP context,0002,0.0
2021-02-22 23:01:38.789297,Create PDP context,0001,0.0
2021-02-22 23:01:39.789297,data,0001,0.04
2021-02-22 23:01:40.789297,Delete PDP context,0001,0.0
2021-02-22 23:02:26.789297,Create PDP context,0003,0.0
2021-02-22 23:02:27.789297,data,0003,0.04
2021-02-22 23:02:28.789297,Delete PDP context,0003,0.0
2021-02-22 23:03:14.789297,alert,0004,0.0
2021-02-22 23:03:47.789297,Create PDP context,0002,0.0
2021-02-22 23:03:48.789297,data,0002,0.02
2021-02-22 23:03:49.789297,Delete PDP context,0002,0.0
2021-02-22 23:04:40.789297,Create PDP context,0001,0.0
2021-02-22 23:04:41.789297,data,0001,0.02
2021-02-22 23:04:42.789297,Delete PDP context,0001,0.0
2021-02-22 23:05:24.789297,alert,0004,0.0
2021-02-22 23:06:22.789297,Create PDP context,0001,0.0
2021-02-22 23:06:23.789297,data,0001,0.02
2021-02-22 23:06:24.789297,Delete PDP context,0001,0.0
2021-02-22 23:07:06.789297,Create PDP context,0002,0.0
2021-02-22 23:07:07.789297,data,0002,0.02
2021-02-22 23:07:08.789297,Delete PDP context,0002,0.0
2021-02-22 23:07:44.789297,Create PDP context,0002,0.0
2021-02-22 23:07:45.789297,data,0002,0.03
2021-02-22 23:07:46.789297,Delete PDP context,0002,0.0
2021-02-22 23:08:39.789297,Create PDP context,0001,0.0
2021-02-22 23:08:40.789297,data,0001,0.03
2021-02-22 23:08:41.789297,Delete PDP context,0001,0.0
2021-02-22 23:09:36.789297,Create PDP context,0003,0.0
2021-02-22 23:09:37.789297,data,0003,0.03
2021-02-22 23:09:38.789297,Delete PDP context,0003,0.0
2021-02-22 23:10:18.789297,Create PDP context,0001,0.0
2021-02-22 23:10:19.789297,data,0001,0.03
2021-02-22 23:10:20.789297,Delete PDP context,0001,0.0
2021-02-22 23:10:57.789297,Create PDP context,0003,0.0
2021-02-22 23:10:58.789297,data,0003,0.02
2021-02-22 23:10:59.789297,Delete PDP context,0003,0.0
2021-02-22 23:11:34.789297,alert,0004,0.0
2021-02-22 23:12:27.789297,Create PDP context,0002,0.0
2021-02-22 23:12:28.789297,data,0002,0.03
2021-02-22 23:12:29.789297,Delete PDP context,0002,0.0
2021-02-22 23:12:58.789297,Create PDP context,0001,0.0
2021-02-22 23:12:59.789297,data,0001,0.04
2021-02-22 23:13:00.789297,Delete PDP context,0001,0.0
2021-02-22 23:13:31.789297,Create PDP context,0001,0.0
2021-02-22 23:13:32.789297,data,0001,0.03
2021-02-22 23:13:33.789297,Delete PDP context,0001,0.0
2021-02-22 23:14:01.789297,Create PDP context,0003,0.0
2021-02-22 23:14:02.789297,data,0003,0.04
2021-02-22 23:14:03.789297,Delete PDP context,0003,0.0
2021-02-22 23:14:47.789297,Create PDP context,0003,0.0
2021-02-22 23:14:48.789297,data,0003,0.02
2021-02-22 23:14:49.789297,Delete PDP context,0003,0.0
2021-02-22 23:15:41.789297,Create PDP context,0002,0.0
2021-02-22 23:15:42.789297,data,0002,0.02
2021-02-22 23:15:43.789297,Delete PDP context,0002,0.0
2021-02-22 23:16:14.789297,Create PDP context,0002,0.0
2021-02-22 23:16:15.789297,data,0002,0.02
2021-02-22 23:16:16.789297,Delete PDP context,0002,0.0
2021-02-22 23:16:53.789297,Create PDP context,0001,0.0
2021-02-22 23:16:54.789297,data,0001,0.04
2021-02-22 23:16:55.789297,Delete PDP context,0001,0.0
2021-02-22 23:17:44.789297,Create PDP context,0003,0.0
2021-02-22 23:17:45.789297,data,0003,0.02
2021-02-22 23:17:46.789297,Delete PDP context,0003,0.0
2021-02-22 23:18:42.789297,Create PDP context,0001,0.0
2021-02-22 23:18:43.789297,data,0001,0.02
2021-02-22 23:18:44.789297,Delete PDP context,0001,0.0
2021-02-22 23:19:17.789297,Create PDP context,0002,0.0
2021-02-22 23:19:18.789297,data,0002,0.03
2021-02-22 23:19:19.789297,Delete PDP context,0002,0.0
2021-02-22 23:19:58.789297,Create PDP context,0002,0.0
2021-02-22 23:19:59.789297,data,0002,0.02
2021-02-22 23:20:00.789297,Delete PDP context,0002,0.0
2021-02-22 23:20:35.789297,Create PDP context,0001,0.0
2021-02-22 23:20:36.789297,data,0001,0.02
2021-02-22 23:20:37.789297,Delete PDP context,0001,0.0
2021-02-22 23:21:15.789297,Create PDP context,0003,0.0
2021-02-22 23:21:16.789297,data,0003,0.02
2021-02-22 23:21:17.789297,Delete PDP context,0003,0.0
2021-02-22 23:21:47.789297,Create PDP context,0004,0.0
2021-02-22 23:21:48.789297,data,0004,0.02
2021-02-22 23:21:49.789297,Delete PDP context,0004,0.0
2021-02-22 23:22:45.789297,Create PDP context,0001,0.0
2021-02-22 23:22:46.789297,data,0001,0.03
2021-02-22 23:22:47.789297,Delete PDP context,0001,0.0
2021-02-22 23:23:23.789297,Create PDP context,0004,0.0
2021-02-22 23:23:24.789297,data,0004,0.03
2021-02-22 23:23:25.789297,Delete PDP context,0004,0.0
2021-02-22 23:24:16.789297,Create PDP context,0004,0.0
2021-02-22 23:24:17.789297,data,0004,0.02
2021-02-22 23:24:18.789297,Delete PDP context,0004,0.0
2021-02-22 23:25:11.789297,Create PDP context,0001,0.0
2021-02-22 23:25:12.789297,data,0001,0.03
2021-02-22 23:25:13.789297,Delete PDP context,0001,0.0
2021-02-22 23:25:53.789297,alert,0004,0.0
2021-02-22 23:26:30.789297,Create PDP context,0002,0.0
2021-02-22 23:26:31.789297,data,0002,0.02
2021-02-22 23:26:32.789297,Delete PDP context,0002,0.0
2021-02-22 23:27:09.789297,Create PDP context,0002,0.0
2021-02-22 23:27:10.789297,data,0002,0.02
2021-02-22 23:27:11.789297,Delete PDP context,0002,0.0
2021-02-22 23:27:39.789297,Create PDP context,0003,0.0
2021-02-22 23:27:40.789297,data,0003,0.04
2021-02-22 23:27:41.789297,Delete PDP context,0003,0.0
2021-02-22 23:28:19.789297,alert,0004,0.0
2021-02-22 23:28:59.789297,Create PDP context,0001,0.0
2021-02-22 23:29:00.789297,data,0001,0.03
2021-02-22 23:29:01.789297,Delete PDP context,0001,0.0
2021-02-22 23:29:45.789297,Create PDP context,0003,0.0
2021-02-22 23:29:46.789297,data,0003,0.02
2021-02-22 23:29:47.789297,Delete PDP context,0003,0.0
2021-02-22 23:30:16.789297,Create PDP context,0003,0.0
2021-02-22 23:30:17.789297,data,0003,0.02
2021-02-22 23:30:18.789297,Delete PDP context,0003,0.0
2021-02-22 23:30:49.789297,Create PDP context,0002,0.0
2021-02-22 23:30:50.789297,data,0002,0.03
2021-02-22 23:30:51.789297,Delete PDP context,0002,0.0
2021-02-22 23:31:42.789297,Create PDP context,0003,0.0
2021-02-22 23:31:43.789297,data,0003,0.03
2021-02-22 23:31:44.789297,Delete PDP context,0003,0.0
2021-02-22 23:32:29.789297,alert,0004,0.0
2021-02-22 23:33:21.789297,Create PDP context,0003,0.0
2021-02-22 23:33:22.789297,data,0003,0.02
2021-02-22 23:33:23.789297,Delete PDP context,0003,0.0
2021-02-22 23:33:53.789297,alert,0004,0.0
2021-02-22 23:34:38.789297,Create PDP context,0001,0.0
2021-02-22 23:34:39.789297,data,0001,0.03
2021-02-22 23:34:40.789297,Delete PDP context,0001,0.0
2021-02-22 23:35:26.789297,Create PDP context,0002,0.0
2021-02-22 23:35:27.789297,data,0002,0.02
2021-02-22 23:35:28.789297,Delete PDP context,0002,0.0
2021-02-22 23:36:03.789297,Create PDP context,0003,0.0
2021-02-22 23:36:04.789297,data,0003,0.03
2021-02-22 23:36:05.789297,Delete PDP context,0003,0.0
2021-02-22 23:36:55.789297,Create PDP context,0002,0.0
2021-02-22 23:36:56.789297,data,0002,0.04
2021-02-22 23:36:57.789297,Delete PDP context,0002,0.0
2021-02-22 23:37:44.789297,Create PDP context,0003,0.0
2021-02-22 23:37:45.789297,data,0003,0.03
2021-02-22 23:37:46.789297,Delete PDP context,0003,0.0
2021-02-22 23:38:24.789297,Create PDP context,0003,0.0
2021-02-22 23:38:25.789297,data,0003,0.03
2021-02-22 23:38:26.789297,Delete PDP context,0003,0.0
2021-02-22 23:38:59.789297,Create PDP context,0001,0.0
2021-02-22 23:39:00.789297,data,0001,0.03
2021-02-22 23:39:01.789297,Delete PDP context,0001,0.0
2021-02-22 23:39:43.789297,Create PDP context,0002,0.0
2021-02-22 23:39:44.789297,data,0002,0.04
2021-02-22 23:39:45.789297,Delete PDP context,0002,0.0
2021-02-22 23:40:42.789297,Create PDP context,0003,0.0
2021-02-22 23:40:43.789297,data,0003,0.04
2021-02-22 23:40:44.789297,Delete PDP context,0003,0.0
2021-02-22 23:41:25.789297,Create PDP context,0003,0.0
2021-02-22 23:41:26.789297,data,0003,0.03
2021-02-22 23:41:27.789297,Delete PDP context,0003,0.0
2021-02-22 23:42:10.789297,Create PDP context,0001,0.0
2021-02-22 23:42:11.789297,data,0001,0.03
2021-02-22 23:42:12.789297,Delete PDP context,0001,0.0
2021-02-22 23:43:03.789297,Create PDP context,0002,0.0
2021-02-22 23:43:04.789297,data,0002,0.02
2021-02-22 23:43:05.789297,Delete PDP context,0002,0.0
2021-02-22 23:43:54.789297,Create PDP context,0002,0.0
2021-02-22 23:43:55.789297,data,0002,0.03
2021-02-22 23:43:56.789297,Delete PDP context,0002,0.0
2021-02-22 23:44:26.789297,alert,0004,0.0
2021-02-22 23:45:07.789297,Create PDP context,0003,0.0
2021-02-22 23:45:08.789297,data,0003,0.02
2021-02-22 23:45:09.789297,Delete PDP context,0003,0.0
2021-02-22 23:45:39.789297,Create PDP context,0001,0.0
2021-02-22 23:45:40.789297,data,0001,0.03
2021-02-22 23:45:41.789297,Delete PDP context,0001,0.0
2021-02-22 23:46:36.789297,Create PDP context,0003,0.0
2021-02-22 23:46:37.789297,data,0003,0.03
2021-02-22 23:46:38.789297,Delete PDP context,0003,0.0
2021-02-22 23:47:13.789297,Create PDP context,0003,0.0
2021-02-22 23:47:14.789297,data,0003,0.04
2021-02-22 23:47:15.789297,Delete PDP context,0003,0.0
2021-02-22 23:47:59.789297,Create PDP context,0003,0.0
2021-02-22 23:48:00.789297,data,0003,0.04
2021-02-22 23:48:01.789297,Delete PDP context,0003,0.0
2021-02-22 23:48:42.789297,alert,0004,0.0
2021-02-22 23:49:26.789297,Create PDP context,0001,0.0
2021-02-22 23:49:27.789297,data,0001,0.03
2021-02-22 23:49:28.789297,Delete PDP context,0001,0.0
2021-02-22 23:50:09.789297,alert,0004,0.0
2021-02-22 23:50:54.789297,Create PDP context,0001,0.0
2021-02-22 23:50:55.789297,data,0001,0.02
2021-02-22 23:50:56.789297,Delete PDP context,0001,0.0
2021-02-22 23:51:43.789297,Create PDP context,0001,0.0
2021-02-22 23:51:44.789297,data,0001,0.04
2021-02-22 23:51:45.789297,Delete PDP context,0001,0.0
2021-02-22 23:52:18.789297,Create PDP context,0001,0.0
2021-02-22 23:52:19.789297,data,0001,0.03
2021-02-22 23:52:20.789297,Delete PDP context,0001,0.0
2021-02-22 23:53:13.789297,Create PDP context,0001,0.0
2021-02-22 23:53:14.789297,data,0001,0.03
2021-02-22 23:53:15.789297,Delete PDP context,0001,0.0
2021-02-22 23:53:48.789297,alert,0004,0.0
2021-02-22 23:54:30.789297,Create PDP context,0003,0.0
2021-02-22 23:54:31.789297,data,0003,0.03
2021-02-22 23:54:32.789297,Delete PDP context,0003,0.0
2021-02-22 23:55:28.789297,Create PDP context,0001,0.0
2021-02-22 23:55:29.789297,data,0001,0.03
2021-02-22 23:55:30.789297,Delete PDP context,0001,0.0
2021-02-22 23:56:04.789297,alert,0004,0.0
2021-02-22 23:56:46.789297,Create PDP context,0003,0.0
2021-02-22 23:56:47.789297,data,0003,0.02
2021-02-22 23:56:48.789297,Delete PDP context,0003,0.0
2021-02-22 23:57:39.789297,Create PDP context,0004,0.0
2021-02-22 23:57:40.789297,data,0004,0.03
2021-02-22 23:57:41.789297,Delete PDP context,0004,0.0
2021-02-22 23:58:18.789297,alert,0004,0.0
2021-02-22 23:59:00.789297,Create PDP context,0002,0.0
2021-02-22 23:59:01.789297,data,0002,0.03
2021-02-22 23:59:02.789297,Delete PDP context,0002,0.0
2021-02-22 23:59:48.789297,Create PDP context,0001,0.0
2021-02-22 23:59:49.789297,data,0001,0.04
2021-02-22 23:59:50.789297,Delete PDP context,0001,0.0
2021-02-23 00:00:38.789297,Create PDP context,0003,0.0
2021-02-23 00:00:39.789297,data,0003,0.02
2021-02-23 00:00:40.789297,Delete PDP context,0003,0.0
2021-02-23 00:01:35.789297,Create PDP context,0001,0.0
2021-02-23 00:01:36.789297,data,0001,0.03
2021-02-23 00:01:37.789297,Delete PDP context,0001,0.0
2021-02-23 00:02:19.789297,Create PDP context,0002,0.0
2021-02-23 00:02:20.789297,data,0002,0.02
2021-02-23 00:02:21.789297,Delete PDP context,0002,0.0
2021-02-23 00:02:50.789297,alert,0004,0.0
2021-02-23 00:03:26.789297,Create PDP context,0001,0.0
2021-02-23 00:03:27.789297,data,0001,0.03
2021-02-23 00:03:28.789297,Delete PDP context,0001,0.0
2021-02-23 00:04:11.789297,Create PDP context,0003,0.0
2021-02-23 00:04:12.789297,data,0003,0.03
2021-02-23 00:04:13.789297,Delete PDP context,0003,0.0
2021-02-23 00:05:06.789297,Create PDP context,0002,0.0
2021-02-23 00:05:07.789297,data,0002,0.03
2021-02-23 00:05:08.789297,Delete PDP context,0002,0.0
2021-02-23 00:05:48.789297,Create PDP context,0003,0.0
2021-02-23 00:05:49.789297,data,0003,0.02
2021-02-23 00:05:50.789297,Delete PDP context,0003,0.0
2021-02-23 00:06:44.789297,Create PDP context,0002,0.0
2021-02-23 00:06:45.789297,data,0002,0.03
2021-02-23 00:06:46.789297,Delete PDP context,0002,0.0
2021-02-23 00:07:33.789297,Create PDP context,0002,0.0
2021-02-23 00:07:34.789297,data,0002,0.03
2021-02-23 00:07:35.789297,Delete PDP context,0002,0.0
2021-02-23 00:08:23.789297,Create PDP context,0003,0.0
2021-02-23 00:08:24.789297,data,0003,0.02
2021-02-23 00:08:25.789297,Delete PDP context,0003,0.0
2021-02-23 00:08:56.789297,Create PDP context,0002,0.0
2021-02-23 00:08:57.789297,data,0002,0.02
2021-02-23 00:08:58.789297,Delete PDP context,0002,0.0
2021-02-23 00:09:29.789297,Create PDP context,0003,0.0
2021-02-23 00:09:30.789297,data,0003,0.03
2021-02-23 00:09:31.789297,Delete PDP context,0003,0.0
2021-02-23 00:09:59.789297,Create PDP context,0003,0.0
2021-02-23 00:10:00.789297,data,0003,0.02
2021-02-23 00:10:01.789297,Delete PDP context,0003,0.0
2021-02-23 00:10:52.789297,Create PDP context,0003,0.0
2021-02-23 00:10:53.789297,data,0003,0.02
2021-02-23 00:10:54.789297,Delete PDP context,0003,0.0
2021-02-23 00:11:22.789297,Create PDP context,0002,0.0
2021-02-23 00:11:23.789297,data,0002,0.03
2021-02-23 00:11:24.789297,Delete PDP context,0002,0.0
